index	prediction
1362	2.700998280042861
1363	2.700998280042861
1364	2.700998280042861
1365	2.700998280042861
1366	2.700998280042861
1367	2.700998280042861
1368	2.700998280042861
1369	2.700998280042861
1370	2.700998280042861
1371	2.700998280042861
1372	2.700998280042861
1373	2.700998280042861
1374	2.700998280042861
1375	2.700998280042861
1376	2.700998280042861
1377	2.700998280042861
1378	2.700998280042861
